Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
c6c58537-1c7f-4504-9c17,2/19/2024,5:43 PM,Station,Credit Card,Adult,First Class,Advance,?35.00,London Euston,Birmingham New Street,2/27/2024,4:00 PM,5:20 PM,6:19 PM,Delayed,Weather,No
84d95735-ee08-4caa-9a7d,2/20/2024,5:09 AM,Station,Credit Card,None,Standard,Advance,?8.00,York,Durham,2/28/2024,3:30 AM,4:20 AM,5:11 AM,Delayed,Weather Conditions,No
fd96114b-fef8-40b7-a4ef,2/20/2024,6:32 AM,Station,Credit Card,None,Standard,Anytime,?168.00,Manchester Piccadilly,London Euston,2/20/2024,8:00 AM,9:50 AM,10:35 AM,Delayed,Weather,No
38a5f11b-8dba-408d-b1ae,2/20/2024,6:36 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/20/2024,8:00 AM,10:15 AM,11:01 AM,Delayed,Weather,No
6de2f5f4-11db-4410-864b,2/20/2024,6:39 AM,Station,Credit Card,None,Standard,Anytime,?168.00,Manchester Piccadilly,London Euston,2/20/2024,8:00 AM,9:50 AM,10:35 AM,Delayed,Weather,No
dc5cb669-2784-4656-adef,2/20/2024,8:21 AM,Online,Credit Card,None,Standard,Advance,?18.00,London Paddington,Oxford,2/22/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Weather Conditions,No
b65f19b4-3285-4729-bb9b,2/20/2024,8:22 AM,Online,Contactless,None,Standard,Advance,?13.00,London Paddington,Reading,2/21/2024,6:45 AM,7:45 AM,No Delay,Cancelled,Weather Conditions,No
b2f0b1a1-14cb-4c84-9f82,2/20/2024,8:29 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,2/21/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Weather,No
ce87444d-2810-45d4-afeb,2/20/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/21/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
2a1d606a-a35a-4ae2-8a05,2/20/2024,9:33 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/29/2024,8:00 AM,10:15 AM,10:44 AM,Delayed,Weather Conditions,No
4759ae8b-0c81-43b1-86c3,2/20/2024,9:38 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/21/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
a4cd71c6-7da8-4ad8-a9c0,2/20/2024,5:35 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,2/25/2024,4:00 PM,5:20 PM,6:42 PM,Delayed,Weather,No
120deb05-073a-428e-85d0,2/20/2024,5:56 PM,Online,Contactless,Adult,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,2/21/2024,4:15 PM,4:45 PM,No Delay,Cancelled,Weather,Yes
28369553-e65d-4efe-8c45,2/21/2024,5:04 AM,Station,Credit Card,None,Standard,Advance,?8.00,York,Durham,2/28/2024,3:30 AM,4:20 AM,5:11 AM,Delayed,Weather Conditions,No
34245319-8764-47e4-90e5,2/21/2024,6:37 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/21/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
ac8bcba0-f0af-45b6-b82c,2/21/2024,7:20 AM,Online,Credit Card,None,Standard,Anytime,?25.00,London Paddington,Reading,2/21/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Weather,No
76aa602a-d69c-4ffe-9710,2/21/2024,7:20 AM,Online,Credit Card,None,Standard,Anytime,?25.00,London Paddington,Reading,2/21/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Weather,No
b279a176-bacc-4381-81a3,2/21/2024,7:25 AM,Online,Credit Card,None,Standard,Anytime,?25.00,London Paddington,Reading,2/21/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Weather,No
186f0a1d-9ed9-4582-a648,2/21/2024,8:15 AM,Online,Credit Card,None,Standard,Advance,?18.00,London Paddington,Oxford,2/22/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Weather Conditions,No
e6c43761-ca77-4ad5-87f2,2/21/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/22/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
50682369-2f02-4510-8f1b,2/21/2024,9:38 AM,Station,Credit Card,None,First Class,Advance,?134.00,Manchester Piccadilly,London Euston,2/22/2024,8:00 AM,9:50 AM,10:06 AM,Delayed,Weather,No
907c98f0-e704-470c-b8ea,2/21/2024,9:39 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/25/2024,8:00 AM,10:15 AM,11:10 AM,Delayed,Weather,No
b73be99c-7268-4aa4-97cc,2/21/2024,9:41 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/23/2024,8:00 AM,10:15 AM,11:09 AM,Delayed,Weather,No
4a163a79-eb12-4e92-ac7b,2/21/2024,5:36 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,2/27/2024,4:00 PM,5:20 PM,6:19 PM,Delayed,Weather,No
201e215f-a095-40c5-8fa6,2/21/2024,5:52 PM,Online,Contactless,Adult,Standard,Advance,?7.00,Birmingham New Street,Manchester Piccadilly,2/22/2024,4:15 PM,5:35 PM,No Delay,Cancelled,Weather,Yes
7b5230e6-5413-4f34-9a0f,2/21/2024,8:21 PM,Online,Credit Card,None,Standard,Advance,?1.00,Birmingham New Street,Wolverhampton,2/26/2024,6:45 PM,7:00 PM,No Delay,Cancelled,Weather,Yes
4bc39ace-fb95-499f-8769,2/22/2024,1:59 AM,Online,Contactless,None,Standard,Advance,?3.00,Liverpool Lime Street,Manchester Piccadilly,2/25/2024,12:15 AM,12:45 AM,No Delay,Cancelled,Weather,No
0da5dda4-5224-4202-934d,2/22/2024,6:32 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/22/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
2e4bca7b-5574-4527-9640,2/22/2024,6:36 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/22/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
b9544184-8022-4355-bfd1,2/22/2024,6:42 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/22/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
f406d6fd-14c0-4545-9b89,2/22/2024,6:44 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/22/2024,8:00 AM,10:15 AM,11:00 AM,Delayed,Weather,No
7d9288ab-f809-444c-8c3b,2/22/2024,9:32 AM,Station,Credit Card,None,First Class,Advance,?55.00,Birmingham New Street,London Euston,2/27/2024,8:00 AM,9:20 AM,9:56 AM,Delayed,Weather,No
e2832215-0c20-4adb-829d,2/22/2024,9:42 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/27/2024,8:00 AM,10:15 AM,11:06 AM,Delayed,Weather,No
86b01c7a-0e7e-4843-9b88,2/22/2024,2:42 PM,Station,Credit Card,Adult,Standard,Anytime,?9.00,London Euston,Birmingham New Street,2/22/2024,4:00 PM,5:20 PM,6:17 PM,Delayed,Weather,No
d44e42b5-87e7-44f5-9840,2/22/2024,5:34 PM,Station,Debit Card,Disabled,Standard,Advance,?4.00,London Euston,Birmingham New Street,2/27/2024,4:00 PM,5:20 PM,6:19 PM,Delayed,Weather,No
a0d56303-52a9-40d7-9711,2/22/2024,8:20 PM,Online,Credit Card,None,Standard,Advance,?7.00,Birmingham New Street,Nuneaton,2/27/2024,6:45 PM,7:05 PM,No Delay,Cancelled,Weather,No
772d1fe2-e77f-4fba-8b39,2/23/2024,2:00 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,2/23/2024,3:30 AM,5:20 AM,5:27 AM,Delayed,Weather Conditions,No
c0e2616b-be28-4e8a-b5eb,2/23/2024,8:22 AM,Online,Contactless,None,Standard,Advance,?13.00,London Paddington,Reading,2/26/2024,6:45 AM,7:45 AM,No Delay,Cancelled,Weather,No
ee0ca98f-c1f3-49d0-821e,2/23/2024,9:38 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,2/25/2024,8:00 AM,10:15 AM,11:10 AM,Delayed,Weather,No
52583615-fc92-4dfd-909d,2/23/2024,9:42 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,2/24/2024,8:00 AM,9:50 AM,10:08 AM,Delayed,Weather,No
2d4dea81-8682-43f1-966e,2/23/2024,5:34 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,2/25/2024,4:00 PM,5:20 PM,6:42 PM,Delayed,Weather,No
7f1342fc-a0fe-4b51-b7c1,2/23/2024,5:38 PM,Station,Debit Card,Disabled,Standard,Advance,?4.00,London Euston,Birmingham New Street,2/27/2024,4:00 PM,5:20 PM,6:19 PM,Delayed,Weather,No
69466f08-4b24-4156-b2ef,2/24/2024,9:36 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/27/2024,8:00 AM,10:15 AM,11:06 AM,Delayed,Weather,No
390e350c-10ed-49f5-9aac,2/24/2024,9:41 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,2/28/2024,8:00 AM,10:15 AM,10:46 AM,Delayed,Weather,No
d2d69533-f7cb-441d-b032,2/24/2024,2:06 PM,Online,Credit Card,Disabled,Standard,Off-Peak,?7.00,London Euston,Birmingham New Street,2/24/2024,3:30 PM,4:50 PM,No Delay,Cancelled,Weather Conditions,Yes
12b415e0-3ad0-4121-b31d,2/25/2024,8:04 AM,Online,Credit Card,Disabled,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,2/28/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Weather,No
519b94ec-2483-495d-b3e6,2/25/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/27/2024,8:00 AM,10:15 AM,11:06 AM,Delayed,Weather,No
94a785f7-8e7c-48bd-80d4,2/25/2024,9:43 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,2/26/2024,8:00 AM,9:50 AM,10:44 AM,Delayed,Weather,No
52382d2e-8af2-4cce-bbf1,2/25/2024,2:35 PM,Station,Credit Card,Adult,Standard,Off-Peak,?7.00,London Euston,Birmingham New Street,2/25/2024,4:00 PM,5:20 PM,6:42 PM,Delayed,Weather,No
3e722242-0dee-41dc-a439,2/25/2024,2:38 PM,Station,Debit Card,Disabled,Standard,Off-Peak,?7.00,London Euston,Birmingham New Street,2/25/2024,4:00 PM,5:20 PM,6:42 PM,Delayed,Weather,No
50e954e5-8839-466f-8ecb,2/25/2024,5:44 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,2/27/2024,4:00 PM,5:20 PM,6:19 PM,Delayed,Weather,No
2eceb324-1832-421b-ad45,2/25/2024,8:22 PM,Online,Credit Card,None,Standard,Advance,?7.00,Birmingham New Street,Nuneaton,2/27/2024,6:45 PM,7:05 PM,No Delay,Cancelled,Weather,No
7b7e9dd0-154a-4144-baf4,2/26/2024,5:05 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,2/27/2024,3:30 AM,5:20 AM,5:39 AM,Delayed,Weather Conditions,No
4e4e18ce-4299-4438-ab1f,2/27/2024,6:35 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/27/2024,8:00 AM,10:15 AM,11:06 AM,Delayed,Weather,No
eb6299a5-724d-4e16-a60e,2/27/2024,2:40 PM,Station,Credit Card,Adult,Standard,Anytime,?9.00,London Euston,Birmingham New Street,2/27/2024,4:00 PM,5:20 PM,6:19 PM,Delayed,Weather,No
c0ca756e-bd8d-4ac0-ad37,2/28/2024,5:06 AM,Online,Credit Card,Disabled,Standard,Anytime,?29.00,Birmingham New Street,London St Pancras,2/28/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Weather,No
954cc5cd-9b02-41f8-8889,3/1/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/2/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
085f4010-e237-42da-a248,3/1/2024,9:39 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/2/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
ce3f9f91-43fc-45e5-bf12,3/2/2024,12:46 AM,Online,Credit Card,None,Standard,Off-Peak,?10.00,London Euston,Birmingham New Street,3/2/2024,2:15 AM,3:35 AM,No Delay,Cancelled,Weather,Yes
43e8eced-e5e8-4f56-a8db,3/2/2024,2:06 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,3/2/2024,3:30 AM,5:20 AM,5:36 AM,Delayed,Weather Conditions,No
68eee483-0b3a-4079-846a,3/2/2024,6:30 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/2/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
c41c41da-17f9-49f6-8e11,3/2/2024,6:32 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/2/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
47b6074e-d590-4db7-89f2,3/2/2024,6:32 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/2/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
d3d6dbee-0bfb-44e5-8660,3/2/2024,6:37 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/2/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
3d3a5c97-90d4-44d2-9571,3/2/2024,6:38 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/2/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
99987ce5-472a-4389-9fcb,3/2/2024,6:43 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/2/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
233dc1da-2b43-4426-aef9,3/2/2024,6:44 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/2/2024,8:00 AM,10:15 AM,11:07 AM,Delayed,Weather,No
ff0281cd-e273-48a9-976d,3/2/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/3/2024,8:00 AM,10:15 AM,10:52 AM,Delayed,Weather Conditions,No
8e844d3e-aeec-4f88-a3c3,3/2/2024,9:35 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,3/3/2024,8:00 AM,10:15 AM,10:52 AM,Delayed,Weather Conditions,No
0a3da7db-5e9f-4c9f-a247,3/2/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/3/2024,8:00 AM,10:15 AM,10:52 AM,Delayed,Weather Conditions,No
1a69ef3d-4969-4380-90ea,3/2/2024,9:41 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/3/2024,8:00 AM,10:15 AM,10:52 AM,Delayed,Weather Conditions,No
090416e2-e0cb-42ed-99f2,3/2/2024,9:47 AM,Online,Contactless,None,Standard,Off-Peak,?4.00,Manchester Piccadilly,Liverpool Lime Street,3/2/2024,11:15 AM,11:45 AM,No Delay,Cancelled,Weather,No
7bf91cf9-8c77-4725-9365,3/2/2024,5:11 PM,Online,Credit Card,Disabled,Standard,Advance,?4.00,London Euston,Birmingham New Street,3/3/2024,3:30 PM,4:50 PM,No Delay,Cancelled,Weather,Yes
e2bf1b28-bc8f-4311-9119,3/3/2024,6:40 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/3/2024,8:00 AM,10:15 AM,10:52 AM,Delayed,Weather Conditions,No
01cece8a-99bc-477c-8bbb,3/3/2024,8:20 AM,Online,Credit Card,None,Standard,Advance,?18.00,London Paddington,Oxford,3/4/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Weather Conditions,Yes
0f4250f6-0028-46dd-bd12,3/3/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/4/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
fcccc815-9f8c-4c2a-b01c,3/3/2024,9:32 AM,Station,Credit Card,None,Standard,Advance,?21.00,Birmingham New Street,London Euston,3/4/2024,8:00 AM,9:20 AM,10:04 AM,Delayed,Weather,No
7bca025d-638e-4af7-851c,3/3/2024,9:34 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/4/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
75bb8c2a-831b-4cb0-8bbc,3/3/2024,9:34 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/4/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
1428f613-5292-4182-9072,3/3/2024,9:35 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,3/4/2024,8:00 AM,9:50 AM,10:11 AM,Delayed,Weather,No
90691be4-4e8e-41a9-ab1b,3/3/2024,9:36 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/4/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
5df24702-9afd-44aa-b971,3/3/2024,9:40 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/4/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
d92f385b-67e6-49ee-8c66,3/3/2024,9:44 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/4/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
2b2bf794-2111-44bf-8758,3/3/2024,10:45 AM,Online,Debit Card,Adult,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,3/4/2024,9:15 AM,9:45 AM,9:45 AM,Delayed,Weather,No
c9fbef61-a736-4cf1-916f,3/3/2024,8:23 PM,Station,Credit Card,None,First Class,Advance,?7.00,Birmingham New Street,Stafford,3/4/2024,5:45 PM,6:15 PM,No Delay,Cancelled,Weather Conditions,No
633cad05-e68f-433d-b82a,3/4/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/4/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
6a6f0abf-45f8-4066-9174,3/4/2024,6:36 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/4/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
b265af80-5721-4c9b-a92b,3/4/2024,6:36 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/4/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
c0096f68-1eb5-461c-9a9c,3/4/2024,6:36 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/4/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
af2aad46-2201-44b8-bb33,3/4/2024,6:39 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/4/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
97b29890-8bc9-4d5c-9cb9,3/4/2024,7:16 AM,Online,Credit Card,None,Standard,Anytime,?35.00,London Paddington,Oxford,3/4/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Weather Conditions,No
ccac23cb-9d4a-4bdb-b64e,3/4/2024,7:20 AM,Online,Credit Card,None,Standard,Anytime,?35.00,London Paddington,Oxford,3/4/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Weather Conditions,No
a298b909-c4ee-4345-a47a,3/4/2024,7:26 AM,Online,Credit Card,None,Standard,Anytime,?35.00,London Paddington,Oxford,3/4/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Weather Conditions,No
a565e355-34c9-4b0c-b6fb,3/4/2024,7:27 AM,Online,Credit Card,None,Standard,Anytime,?35.00,London Paddington,Oxford,3/4/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Weather Conditions,No
ac924ea2-9d22-4704-a4b8,3/4/2024,7:28 AM,Online,Credit Card,None,Standard,Anytime,?35.00,London Paddington,Oxford,3/4/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Weather Conditions,No
bd082832-41f9-4364-a8d2,3/4/2024,7:46 AM,Online,Debit Card,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,3/4/2024,9:15 AM,9:45 AM,9:45 AM,Delayed,Weather,No
73bc8893-5e5f-47c6-951b,3/4/2024,7:56 AM,Online,Contactless,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,3/4/2024,9:15 AM,9:45 AM,9:45 AM,Delayed,Weather,No
25de893c-e733-43fe-841f,3/4/2024,9:33 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,3/5/2024,8:00 AM,9:50 AM,10:28 AM,Delayed,Weather,No
89ee9b14-ce5d-4242-a1cc,3/4/2024,9:41 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,3/5/2024,8:00 AM,9:50 AM,10:28 AM,Delayed,Weather,No
c3caeeec-81ce-404a-bb4e,3/4/2024,2:41 PM,Station,Credit Card,None,Standard,Advance,?35.00,London Kings Cross,York,3/5/2024,1:00 PM,2:50 PM,No Delay,Cancelled,Weather,No
7e1dc7cb-57c8-42e5-9e3e,3/4/2024,3:12 PM,Station,Credit Card,None,Standard,Anytime,?10.00,Birmingham New Street,Stafford,3/4/2024,5:45 PM,6:15 PM,No Delay,Cancelled,Weather Conditions,Yes
a3888a9d-a23e-443c-a878,3/4/2024,9:46 PM,Station,Credit Card,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,3/5/2024,8:15 PM,8:45 PM,No Delay,Cancelled,Weather,No
b902a918-40fa-4897-9f64,3/5/2024,9:32 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,3/6/2024,8:00 AM,9:50 AM,10:27 AM,Delayed,Weather,No
92f56c05-8543-4867-91fb,3/5/2024,9:33 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/6/2024,8:00 AM,10:15 AM,10:51 AM,Delayed,Weather,No
037f46bd-a911-4e16-9468,3/5/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/6/2024,8:00 AM,10:15 AM,10:51 AM,Delayed,Weather,No
156b618a-a98c-409c-94b7,3/5/2024,9:38 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,3/6/2024,8:00 AM,10:15 AM,10:51 AM,Delayed,Weather,No
deff7071-1db2-4786-a0da,3/5/2024,9:41 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/6/2024,8:00 AM,10:15 AM,10:51 AM,Delayed,Weather,No
a2048fa6-0cfc-414c-a841,3/5/2024,11:41 AM,Online,Contactless,None,Standard,Off-Peak,?53.00,London Kings Cross,York,3/5/2024,1:00 PM,2:50 PM,No Delay,Cancelled,Weather,No
dbe98c1b-38c6-4d9b-abba,3/5/2024,6:53 PM,Station,Credit Card,None,Standard,Off-Peak,?4.00,Manchester Piccadilly,Liverpool Lime Street,3/5/2024,8:15 PM,8:45 PM,No Delay,Cancelled,Weather,No
f7a70c71-3711-4c9a-99b6,3/6/2024,5:57 AM,Station,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,3/7/2024,4:15 AM,5:35 AM,No Delay,Cancelled,Weather Conditions,Yes
cf8f63df-0b17-49a3-8a4a,3/6/2024,6:33 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/6/2024,8:00 AM,10:15 AM,10:51 AM,Delayed,Weather,No
e8337ecf-dd83-41cb-aa24,3/6/2024,6:34 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/6/2024,8:00 AM,10:15 AM,10:51 AM,Delayed,Weather,No
685e1334-11d3-4799-9394,3/6/2024,6:35 AM,Station,Credit Card,None,First Class,Anytime,?235.00,Liverpool Lime Street,London Euston,3/6/2024,8:00 AM,10:15 AM,10:51 AM,Delayed,Weather,No
d2728f08-e2b0-4487-a0ff,3/6/2024,6:36 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/6/2024,8:00 AM,10:15 AM,10:51 AM,Delayed,Weather,No
f40807a7-7d36-4c63-936f,3/6/2024,6:40 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/6/2024,8:00 AM,10:15 AM,10:51 AM,Delayed,Weather,No
d3125b27-9811-495f-93ff,3/6/2024,8:35 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,3/7/2024,7:00 AM,8:00 AM,No Delay,Cancelled,Weather Conditions,No
e5b5a84e-f639-4ba5-8440,3/6/2024,8:44 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,3/7/2024,7:00 AM,8:00 AM,No Delay,Cancelled,Weather Conditions,Yes
b7c268c5-ff15-4e2f-a522,3/6/2024,9:10 AM,Online,Credit Card,None,Standard,Advance,?7.00,London Euston,Birmingham New Street,4/2/2024,7:30 AM,8:50 AM,No Delay,Cancelled,Weather,Yes
02a0cf79-b89b-4db5-a8a4,3/6/2024,9:32 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/7/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
8007ea4a-2eb1-468c-a8c9,3/6/2024,9:33 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/7/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
4f03d0eb-3182-482e-9064,3/6/2024,9:36 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/7/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
8cc54596-d7ac-4f8b-bb88,3/6/2024,9:40 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/7/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
9a654eb2-9195-4477-9a16,3/6/2024,9:44 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/7/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
9ee59d11-e296-4d8b-8069,3/6/2024,5:31 PM,Station,Credit Card,Adult,Standard,Advance,?4.00,London Euston,Birmingham New Street,3/7/2024,4:00 PM,5:20 PM,6:56 PM,Delayed,Weather,No
