Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
e06169c3-9e3d-4d2e-ae4c,3/14/2024,11:54 AM,Online,Credit Card,Adult,First Class,Off-Peak,?10.00,Liverpool Lime Street,Manchester Piccadilly,3/14/2024,1:15 PM,1:45 PM,No Delay,Cancelled,Weather Conditions,Yes
e9c139c2-fee8-4c82-b2ec,3/14/2024,12:34 PM,Station,Credit Card,Adult,Standard,Advance,?16.00,York,Edinburgh,3/15/2024,11:00 AM,1:30 PM,No Delay,Cancelled,Staffing,No
406142cb-8a8a-4ee9-807f,3/14/2024,12:43 PM,Station,Contactless,None,Standard,Advance,?24.00,York,Edinburgh,3/15/2024,11:00 AM,1:30 PM,No Delay,Cancelled,Staffing,No
01466f8a-a17e-4ddd-81b5,3/14/2024,2:31 PM,Station,Credit Card,None,Standard,Advance,?35.00,London Kings Cross,York,3/15/2024,1:00 PM,2:50 PM,No Delay,Cancelled,Staff Shortage,Yes
18eaddec-e599-4d58-ae6c,3/14/2024,2:38 PM,Online,Contactless,None,Standard,Advance,?35.00,London Kings Cross,York,3/15/2024,1:00 PM,2:50 PM,No Delay,Cancelled,Staff Shortage,No
993efd73-6ba3-427c-90ed,3/14/2024,2:52 PM,Station,Contactless,Senior,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,3/15/2024,1:15 PM,1:45 PM,No Delay,Cancelled,Weather Conditions,No
1d92d884-bdae-46fa-8bf4,3/14/2024,2:58 PM,Station,Contactless,Senior,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,3/15/2024,1:15 PM,1:45 PM,No Delay,Cancelled,Weather Conditions,No
1e475c7b-3f56-4c89-ad1d,3/14/2024,5:05 PM,Online,Credit Card,Disabled,First Class,Advance,?35.00,London Euston,Birmingham New Street,3/15/2024,3:30 PM,4:50 PM,No Delay,Cancelled,Staff Shortage,No
67d804b8-8198-4034-8ca9,3/14/2024,5:14 PM,Online,Credit Card,Disabled,Standard,Advance,?4.00,London Euston,Birmingham New Street,3/15/2024,3:30 PM,4:50 PM,No Delay,Cancelled,Staff Shortage,No
57a2b860-8f33-4fb7-95c9,3/14/2024,5:31 PM,Station,Credit Card,Adult,Standard,Advance,?8.00,London Paddington,Reading,3/15/2024,4:00 PM,5:00 PM,No Delay,Cancelled,Weather,No
fe0514ae-b88a-4128-80aa,3/14/2024,7:17 PM,Online,Contactless,Adult,Standard,Off-Peak,?3.00,Liverpool Lime Street,Manchester Piccadilly,3/14/2024,8:45 PM,9:15 PM,No Delay,Cancelled,Traffic,No
53664750-7adc-47f1-953b,3/14/2024,7:56 PM,Station,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,3/15/2024,6:15 PM,7:35 PM,No Delay,Cancelled,Weather Conditions,No
fa083271-598c-4fe8-87ce,3/14/2024,8:22 PM,Station,Contactless,None,First Class,Advance,?57.00,London Kings Cross,York,3/15/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal failure,No
5f3c32ca-2ef8-438c-973c,3/15/2024,12:16 AM,Online,Contactless,None,Standard,Off-Peak,?11.00,York,Durham,3/15/2024,1:45 AM,2:35 AM,No Delay,Cancelled,Weather,No
f0116655-3e4e-4461-addb,3/15/2024,1:40 AM,Online,Contactless,Adult,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,3/16/2024,12:00 AM,12:30 AM,No Delay,Cancelled,Staffing,Yes
997d5706-9f73-4f61-af5b,3/15/2024,1:44 AM,Online,Contactless,Adult,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,3/16/2024,12:00 AM,12:30 AM,No Delay,Cancelled,Staffing,No
6e6aafbd-3d93-4e52-8a82,3/15/2024,3:51 AM,Online,Credit Card,None,Standard,Advance,?7.00,London Euston,Birmingham New Street,3/16/2024,2:15 AM,3:35 AM,No Delay,Cancelled,Staff Shortage,No
1f12fcd4-4009-430c-a46f,3/15/2024,3:55 AM,Online,Credit Card,None,Standard,Advance,?7.00,London Euston,Birmingham New Street,3/16/2024,2:15 AM,3:35 AM,No Delay,Cancelled,Staff Shortage,Yes
43fbc6f8-19aa-4034-adb4,3/15/2024,5:30 AM,Online,Contactless,None,First Class,Advance,?57.00,London Kings Cross,York,3/16/2024,4:00 AM,5:50 AM,No Delay,Cancelled,Weather,Yes
3ff3cff8-59a5-4de1-8ed0,3/15/2024,6:33 AM,Station,Credit Card,None,First Class,Anytime,?235.00,Liverpool Lime Street,London Euston,3/15/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
4e6ac966-2cf7-42c4-8654,3/15/2024,6:33 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/15/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
234e525f-0baf-45d1-ad4e,3/15/2024,6:38 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/15/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
4dccc8f8-dfd2-468b-8121,3/15/2024,6:43 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/15/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
a57a79e9-40eb-4e53-b5e4,3/15/2024,6:43 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/15/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather,No
9370cc23-cb8d-43b3-aaa5,3/15/2024,7:15 AM,Online,Contactless,None,Standard,Advance,?35.00,London Kings Cross,York,3/16/2024,5:45 AM,7:35 AM,No Delay,Cancelled,Technical Issue,Yes
347d86a4-48da-4888-89d2,3/15/2024,8:16 AM,Station,Credit Card,None,Standard,Advance,?3.00,Liverpool Lime Street,Manchester Piccadilly,3/16/2024,6:45 AM,7:15 AM,No Delay,Cancelled,Technical Issue,No
bd22e3cc-03d4-494e-9ae0,3/15/2024,8:22 AM,Station,Credit Card,None,Standard,Advance,?3.00,Liverpool Lime Street,Manchester Piccadilly,3/16/2024,6:45 AM,7:15 AM,No Delay,Cancelled,Technical Issue,No
846a3d1c-2612-4b36-86d2,3/15/2024,9:32 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/16/2024,8:00 AM,10:15 AM,10:47 AM,Delayed,Weather,No
6c9220ad-4b42-4fc5-aa07,3/15/2024,9:35 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,3/16/2024,8:00 AM,10:15 AM,10:47 AM,Delayed,Weather,No
be860e43-d409-46d6-b2c3,3/15/2024,9:37 AM,Station,Contactless,None,Standard,Off-Peak,?35.00,York,Edinburgh,3/15/2024,11:00 AM,1:30 PM,No Delay,Cancelled,Staffing,No
2f0b003c-cb86-45fd-bf89,3/15/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/16/2024,8:00 AM,10:15 AM,10:47 AM,Delayed,Weather,No
db5e65d8-1dd8-4bb8-90f2,3/15/2024,9:38 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/16/2024,8:00 AM,10:15 AM,10:47 AM,Delayed,Weather,No
1d544725-271f-4700-aef7,3/15/2024,9:41 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/16/2024,8:00 AM,10:15 AM,10:47 AM,Delayed,Weather,No
ee7cd33c-df34-4d93-ad7c,3/15/2024,9:44 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/16/2024,8:00 AM,10:15 AM,10:47 AM,Delayed,Weather,No
11716e10-9ff3-4fb6-8ffb,3/15/2024,11:44 AM,Online,Contactless,None,Standard,Off-Peak,?53.00,London Kings Cross,York,3/15/2024,1:00 PM,2:50 PM,No Delay,Cancelled,Staff Shortage,No
567928b7-686a-4146-b079,3/15/2024,11:45 AM,Station,Contactless,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,3/15/2024,1:15 PM,1:45 PM,No Delay,Cancelled,Weather Conditions,No
b48d8622-689c-4785-96d3,3/15/2024,11:50 AM,Station,Contactless,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,3/15/2024,1:15 PM,1:45 PM,No Delay,Cancelled,Weather Conditions,Yes
79a7b13a-9671-4c88-bbfb,3/15/2024,2:12 PM,Online,Credit Card,Disabled,Standard,Off-Peak,?7.00,London Euston,Birmingham New Street,3/15/2024,3:30 PM,4:50 PM,No Delay,Cancelled,Staff Shortage,No
e1ee52ef-ffb1-4f7f-b7b2,3/15/2024,3:13 PM,Station,Contactless,None,Standard,Anytime,?70.00,London Kings Cross,York,3/15/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal failure,No
e346156a-da18-42a7-9821,3/15/2024,3:16 PM,Station,Contactless,None,Standard,Anytime,?70.00,London Kings Cross,York,3/15/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal failure,No
87c07402-4ef2-44d6-a901,3/15/2024,3:20 PM,Station,Contactless,None,Standard,Anytime,?70.00,London Kings Cross,York,3/15/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal failure,No
f57e7398-b4e0-49cc-8964,3/15/2024,3:20 PM,Station,Contactless,None,Standard,Anytime,?70.00,London Kings Cross,York,3/15/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal failure,No
dca731ba-c49b-437f-811d,3/15/2024,4:10 PM,Station,Contactless,None,Standard,Anytime,?70.00,London Kings Cross,York,3/15/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Signal failure,Yes
64f61147-484a-49c6-be7b,3/15/2024,5:23 PM,Online,Contactless,None,Standard,Anytime,?25.00,London Paddington,Reading,3/15/2024,6:45 PM,7:45 PM,No Delay,Cancelled,Weather,Yes
b4b8009d-c321-466f-92a4,3/15/2024,7:34 PM,Station,Debit Card,Adult,Standard,Advance,?8.00,London Paddington,Reading,3/16/2024,5:45 PM,6:45 PM,No Delay,Cancelled,Signal failure,Yes
764a10a4-61db-47a8-a4e7,3/15/2024,8:15 PM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,3/16/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Technical Issue,No
42982e73-1402-43f0-8f92,3/15/2024,8:16 PM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,3/16/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Technical Issue,No
59e9e77f-84e6-4f7a-8c60,3/15/2024,8:23 PM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,3/16/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Technical Issue,Yes
d4055c66-2727-4848-a036,3/15/2024,8:29 PM,Online,Credit Card,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,3/16/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Technical Issue,No
30ceeef0-8893-4dad-b78c,3/16/2024,12:49 AM,Online,Credit Card,None,Standard,Off-Peak,?10.00,London Euston,Birmingham New Street,3/16/2024,2:15 AM,3:35 AM,No Delay,Cancelled,Staff Shortage,No
1ea057f2-abb3-42cf-9b2b,3/16/2024,1:09 AM,Online,Credit Card,None,Standard,Advance,?3.00,Liverpool Lime Street,Manchester Piccadilly,3/17/2024,11:30 PM,12:00 AM,No Delay,Cancelled,Weather Conditions,Yes
d1537404-8a99-4e18-a243,3/16/2024,2:09 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,3/16/2024,3:30 AM,5:20 AM,5:39 AM,Delayed,Weather Conditions,No
5ca8823b-7bd4-4d98-9126,3/16/2024,6:39 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/16/2024,8:00 AM,10:15 AM,10:47 AM,Delayed,Weather,No
9ca2a6a1-ee8a-4c85-854b,3/16/2024,6:41 AM,Station,Credit Card,None,First Class,Off-Peak,?176.00,Liverpool Lime Street,London Euston,3/16/2024,8:00 AM,10:15 AM,10:47 AM,Delayed,Weather,No
8e4bbcc0-a86b-4642-832c,3/16/2024,6:41 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/16/2024,8:00 AM,10:15 AM,10:47 AM,Delayed,Weather,No
34c51a05-f3e7-48cf-89f3,3/16/2024,6:43 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/16/2024,8:00 AM,10:15 AM,10:47 AM,Delayed,Weather,No
5140f74a-1723-4527-abd9,3/16/2024,7:54 AM,Online,Contactless,Senior,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,3/17/2024,6:15 AM,6:45 AM,No Delay,Cancelled,Staffing,Yes
04a148ef-7e4c-46b4-a047,3/16/2024,9:30 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,3/17/2024,8:00 AM,10:15 AM,10:29 AM,Delayed,Weather,No
fa18e7aa-3f5d-4419-8ce2,3/16/2024,9:35 AM,Online,Credit Card,Disabled,Standard,Advance,?48.00,London Euston,Manchester Piccadilly,3/17/2024,8:00 AM,9:50 AM,No Delay,Cancelled,Signal failure,No
759850a6-c7b3-459d-9bcb,3/16/2024,9:37 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,3/17/2024,8:00 AM,10:15 AM,10:29 AM,Delayed,Weather,No
f044a524-653a-4b95-bea9,3/16/2024,9:41 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/17/2024,8:00 AM,10:15 AM,10:29 AM,Delayed,Weather,No
28b7649f-cb49-4883-a01e,3/16/2024,4:18 PM,Station,Debit Card,Adult,Standard,Off-Peak,?13.00,London Paddington,Reading,3/16/2024,5:45 PM,6:45 PM,No Delay,Cancelled,Signal failure,No
75f61a70-0b21-4cb5-9387,3/16/2024,5:16 PM,Online,Credit Card,None,Standard,Off-Peak,?12.00,London St Pancras,Birmingham New Street,3/16/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Technical Issue,No
373ca57c-7b55-4cd3-b70e,3/16/2024,5:22 PM,Online,Credit Card,None,Standard,Off-Peak,?12.00,London St Pancras,Birmingham New Street,3/16/2024,6:45 PM,8:05 PM,No Delay,Cancelled,Technical Issue,No
c9e5a692-e5b1-44a0-bb18,3/16/2024,11:49 PM,Station,Credit Card,None,Standard,Advance,?7.00,London Euston,Birmingham New Street,3/17/2024,10:15 PM,11:35 PM,No Delay,Cancelled,Staff Shortage,Yes
e766fc84-2f67-4913-95c5,3/17/2024,1:00 AM,Station,Credit Card,None,Standard,Off-Peak,?19.00,London Paddington,Reading,3/17/2024,11:30 PM,12:30 AM,No Delay,Cancelled,Weather Conditions,No
35fbb4ee-9ecd-46a2-a6ca,3/17/2024,1:02 AM,Station,Credit Card,None,Standard,Off-Peak,?19.00,London Paddington,Reading,3/17/2024,11:30 PM,12:30 AM,No Delay,Cancelled,Weather Conditions,No
edb598fd-f995-4307-bcf9,3/17/2024,4:51 AM,Online,Credit Card,Senior,Standard,Off-Peak,?2.00,Manchester Piccadilly,Liverpool Lime Street,3/17/2024,6:15 AM,6:45 AM,No Delay,Cancelled,Staffing,No
6a232c2e-399a-45d6-b0aa,3/17/2024,6:31 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/17/2024,8:00 AM,10:15 AM,10:29 AM,Delayed,Weather,No
2168f6b3-2f21-4127-8907,3/17/2024,6:33 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,3/17/2024,8:00 AM,10:15 AM,10:29 AM,Delayed,Weather,No
b70c8e6d-cbcd-4bf7-b056,3/17/2024,6:33 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,3/17/2024,8:00 AM,9:50 AM,10:10 AM,Delayed,Weather,No
0ef3f8c4-c125-4d45-ada7,3/17/2024,6:39 AM,Online,Contactless,None,Standard,Off-Peak,?19.00,London Paddington,Reading,3/17/2024,8:00 AM,9:00 AM,No Delay,Cancelled,Traffic,No
31c3d8e0-4462-4579-9a69,3/17/2024,6:42 AM,Online,Credit Card,Disabled,Standard,Off-Peak,?71.00,London Euston,Manchester Piccadilly,3/17/2024,8:00 AM,9:50 AM,No Delay,Cancelled,Signal failure,Yes
3a892b9d-c34e-45e0-8029,3/17/2024,7:54 AM,Online,Debit Card,Adult,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,3/17/2024,9:15 AM,9:45 AM,9:50 AM,Delayed,Weather,No
9c7fb9ca-d69b-46f9-ad48,3/17/2024,8:11 AM,Online,Credit Card,Disabled,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,3/18/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Staffing,No
59776f0a-b47c-4f31-bc33,3/17/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/18/2024,8:00 AM,10:15 AM,11:03 AM,Delayed,Weather,No
8fe431ea-a5b5-42e2-a6ee,3/17/2024,3:06 PM,Station,Contactless,Senior,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,3/18/2024,1:30 PM,2:00 PM,No Delay,Cancelled,Signal Failure,No
63be4cf3-ce29-4bc2-8ee4,3/17/2024,3:14 PM,Station,Contactless,Senior,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,3/18/2024,1:30 PM,2:00 PM,No Delay,Cancelled,Signal Failure,Yes
955a9e7c-825c-458f-aed8,3/17/2024,4:40 PM,Station,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,3/18/2024,3:00 PM,4:00 PM,No Delay,Cancelled,Traffic,No
7a156edb-dcf5-41f4-9219,3/17/2024,5:20 PM,Online,Credit Card,None,Standard,Advance,?72.00,London Euston,Manchester Piccadilly,3/18/2024,2:45 PM,4:35 PM,No Delay,Cancelled,Traffic,Yes
dcb48a91-f6a0-42bc-9097,3/17/2024,5:35 PM,Online,Contactless,None,Standard,Off-Peak,?35.00,York,Edinburgh,3/17/2024,7:00 PM,9:30 PM,No Delay,Cancelled,Signal failure,No
0e8b33ed-473d-4f8e-b097,3/18/2024,3:50 AM,Online,Credit Card,None,Standard,Advance,?7.00,London Euston,Birmingham New Street,3/19/2024,2:15 AM,3:35 AM,No Delay,Cancelled,Weather Conditions,No
15a22fe5-58c8-4109-9508,3/18/2024,4:10 AM,Online,Contactless,None,Standard,Advance,?3.00,Manchester Piccadilly,Liverpool Lime Street,3/19/2024,2:30 AM,3:00 AM,No Delay,Cancelled,Traffic,No
398cf4f0-80c0-40f6-963b,3/18/2024,5:01 AM,Online,Credit Card,Disabled,Standard,Anytime,?29.00,Birmingham New Street,London St Pancras,3/18/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Staffing,No
9a74fccf-b090-4eb6-b92b,3/18/2024,5:06 AM,Online,Debit Card,None,Standard,Anytime,?44.00,Birmingham New Street,London St Pancras,3/18/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Staffing,No
35707fda-6d14-48b1-b6da,3/18/2024,5:07 AM,Online,Credit Card,Disabled,Standard,Anytime,?29.00,Birmingham New Street,London St Pancras,3/18/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Staffing,No
fc6ad102-7dff-4b95-8233,3/18/2024,5:12 AM,Online,Credit Card,Disabled,Standard,Anytime,?29.00,Birmingham New Street,London St Pancras,3/18/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Staffing,No
19a95dd1-5003-4dd2-9e41,3/18/2024,6:30 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/18/2024,8:00 AM,10:15 AM,11:03 AM,Delayed,Weather,No
176158f0-ca96-436e-bd54,3/18/2024,6:30 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/18/2024,8:00 AM,10:15 AM,11:03 AM,Delayed,Weather,No
c769a328-5ba8-44dd-8a30,3/18/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/18/2024,8:00 AM,10:15 AM,11:03 AM,Delayed,Weather,No
0508a830-58ed-4f38-8624,3/18/2024,6:33 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/18/2024,8:00 AM,10:15 AM,11:03 AM,Delayed,Weather,No
beca4dbb-8ba4-4a5b-af8d,3/18/2024,6:40 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/18/2024,8:00 AM,10:15 AM,11:03 AM,Delayed,Weather,No
22aea55e-2525-4d05-82e3,3/18/2024,6:44 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/18/2024,8:00 AM,10:15 AM,11:03 AM,Delayed,Weather,No
9e1036b9-50f5-4bbc-b0e2,3/18/2024,7:53 AM,Online,Debit Card,Senior,Standard,Advance,?8.00,London Paddington,Reading,3/19/2024,6:15 AM,7:15 AM,No Delay,Cancelled,Weather,No
12e9c77f-d996-40eb-ae8d,3/18/2024,7:53 AM,Online,Debit Card,Senior,Standard,Advance,?8.00,London Paddington,Reading,3/19/2024,6:15 AM,7:15 AM,No Delay,Cancelled,Weather,Yes
41d8776f-ce64-4275-9d3f,3/18/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/19/2024,8:00 AM,10:15 AM,10:36 AM,Delayed,Weather,No
313b993e-dd66-4828-b812,3/18/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/19/2024,8:00 AM,10:15 AM,10:36 AM,Delayed,Weather,No
5ee3cb81-4338-442f-b5ac,3/18/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/19/2024,8:00 AM,10:15 AM,10:36 AM,Delayed,Weather,No
37198a20-543d-4a71-84cc,3/18/2024,9:39 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/19/2024,8:00 AM,10:15 AM,10:36 AM,Delayed,Weather,No
0ef88c81-24fe-4bdd-ba67,3/18/2024,9:40 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,3/19/2024,8:00 AM,10:15 AM,10:36 AM,Delayed,Weather,No
6cee7b50-f908-4b9b-a68c,3/18/2024,9:44 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,3/19/2024,8:00 AM,9:50 AM,10:20 AM,Delayed,Weather,No
9ab61979-8ba4-4fec-b7de,3/18/2024,12:02 PM,Station,Contactless,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,3/18/2024,1:30 PM,2:00 PM,No Delay,Cancelled,Signal Failure,No
808263d3-fe83-4d3a-b4a7,3/18/2024,12:03 PM,Station,Contactless,Senior,First Class,Off-Peak,?10.00,Manchester Piccadilly,Liverpool Lime Street,3/18/2024,1:30 PM,2:00 PM,No Delay,Cancelled,Signal Failure,No
fd582fae-4d68-43ca-b198,3/18/2024,12:09 PM,Station,Contactless,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,3/18/2024,1:30 PM,2:00 PM,No Delay,Cancelled,Signal Failure,No
121336ad-395f-41c6-9e2a,3/18/2024,1:40 PM,Station,Credit Card,None,Standard,Off-Peak,?19.00,London Paddington,Reading,3/18/2024,3:00 PM,4:00 PM,No Delay,Cancelled,Traffic,Yes
45b1444d-2f4e-4239-b238,3/18/2024,4:24 PM,Station,Debit Card,None,Standard,Anytime,?16.00,London St Pancras,Birmingham New Street,3/18/2024,5:45 PM,7:05 PM,No Delay,Cancelled,Signal Failure,Yes
e09604cf-2e7f-435b-b6a0,3/19/2024,3:19 AM,Online,Contactless,None,Standard,Off-Peak,?53.00,London Kings Cross,York,3/19/2024,4:45 AM,6:35 AM,No Delay,Cancelled,Weather Conditions,Yes
f07ffcdf-5263-493f-a2fd,3/19/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,3/19/2024,8:00 AM,10:15 AM,10:36 AM,Delayed,Weather,No
fb542659-3419-4b5a-9caa,3/19/2024,8:00 AM,Online,Credit Card,Disabled,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,3/20/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Staffing,No
8eef3308-17c5-49c3-8ede,3/19/2024,8:05 AM,Online,Credit Card,Disabled,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,3/20/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Staffing,No
2bb11a5c-fd83-4170-b00f,3/19/2024,8:07 AM,Online,Credit Card,Disabled,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,3/20/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Staffing,Yes
80b0a4fa-f2c2-462b-aaf3,3/19/2024,8:08 AM,Online,Credit Card,Disabled,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,3/20/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Staffing,No
37e1c478-cd3c-4111-824f,3/19/2024,8:41 AM,Online,Credit Card,None,Standard,Off-Peak,?35.00,Liverpool Lime Street,Birmingham New Street,3/19/2024,10:00 AM,11:30 AM,No Delay,Cancelled,Weather Conditions,Yes
4dfb723a-f75c-4474-9d81,3/19/2024,9:39 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,3/20/2024,8:00 AM,9:50 AM,10:48 AM,Delayed,Weather,No
4bca40b6-aa88-4c20-a3ec,3/19/2024,9:41 AM,Online,Credit Card,Disabled,Standard,Advance,?48.00,London Euston,Manchester Piccadilly,3/20/2024,8:00 AM,9:50 AM,No Delay,Cancelled,Signal failure,No
b1c2b0c0-5db5-41cc-8d58,3/19/2024,9:43 AM,Online,Credit Card,Disabled,Standard,Advance,?48.00,London Euston,Manchester Piccadilly,3/20/2024,8:00 AM,9:50 AM,No Delay,Cancelled,Signal failure,Yes
f360125c-c975-470e-9141,3/19/2024,10:33 AM,Online,Contactless,None,Standard,Off-Peak,?5.00,Liverpool Lime Street,Manchester Piccadilly,3/19/2024,12:00 PM,12:30 PM,No Delay,Cancelled,Weather,No
038dac7a-5f21-403f-a808,3/19/2024,10:38 AM,Online,Contactless,None,Standard,Off-Peak,?5.00,Liverpool Lime Street,Manchester Piccadilly,3/19/2024,12:00 PM,12:30 PM,No Delay,Cancelled,Weather,Yes
ea90f666-e524-40a7-a34d,3/19/2024,2:55 PM,Online,Contactless,Adult,Standard,Anytime,?15.00,Birmingham New Street,Manchester Piccadilly,3/19/2024,4:15 PM,5:35 PM,No Delay,Cancelled,Weather,Yes
c4ca3813-5b3d-4e56-bc6c,3/19/2024,6:51 PM,Online,Credit Card,None,First Class,Advance,?57.00,London Kings Cross,York,3/20/2024,5:15 PM,7:05 PM,No Delay,Cancelled,Signal Failure,No
85206b1d-3a5c-4409-b3bd,3/19/2024,6:51 PM,Online,Credit Card,None,Standard,Advance,?35.00,London Kings Cross,York,3/20/2024,5:15 PM,7:05 PM,No Delay,Cancelled,Signal Failure,No
e9d8e736-a66e-40a5-abb9,3/19/2024,6:56 PM,Online,Credit Card,None,Standard,Advance,?35.00,London Kings Cross,York,3/20/2024,5:15 PM,7:05 PM,No Delay,Cancelled,Signal Failure,Yes
